latitude,longitude,name,price,property_type,month,country_code,suburb,rating,city,availability,minimum_nights,maximum_nights,room_type,bedrooms,bathrooms,amenities_count,number_of_reviews
41.40775,2.17784,Sagrada Familia Gaudi,60,Apartment,3,ES,Eixample,6,Unknown,,3,365,Entire home/apt,1.0,1.0,18,88
-33.90135,151.17563,Entire garden sanctuary terrace : heart of Newtown,181,Townhouse,3,AU,Newtown/Enmore,5,Unknown,,2,24,Entire home/apt,2.0,1.0,36,34
-22.984457092984496,-43.216710435896395,Aconchego entre a Praia e a Lagoa,399,Apartment,2,BR,Leblon,6,Unknown,,2,90,Entire home/apt,3.0,2.0,46,78
40.99609,29.08361,Small and Low Cost Place,179,Apartment,2,TR,Kadıköy,5,Unknown,,1,30,Entire home/apt,1.0,1.0,19,7
21.38546,-157.73049,Loft in Kailua,290,Guest suite,3,US,Oʻahu,5,Unknown,,10,1125,Entire home/apt,1.0,1.5,30,0
-33.90502,151.20954,Resort-style living one stop from Central station,100,Apartment,3,AU,Zetland,5,Unknown,,2,21,Entire home/apt,1.0,1.0,14,1
40.66838,-73.93134,Affordable Bedroom in Brooklyn,50,Apartment,3,US,Crown Heights,5,Unknown,,4,16,Private room,1.0,1.0,19,28
40.84862,-73.93299,☝ Your Sweet Suite Spot ☝,70,Apartment,3,US,Washington Heights,5,Unknown,,2,29,Private room,1.0,1.0,40,36
-33.89164,151.25213,"Harbour, ocean, and city skyline views!",129,Apartment,3,AU,Bondi Junction,5,Unknown,,3,1125,Private room,1.0,2.0,42,12
20.951340000000002,-156.68832,Oceanfront & Breath Taking Views.,230,Townhouse,3,US,Kaanapali,5,Unknown,,3,29,Entire home/apt,2.0,1.0,61,27
22.27564,114.16813,Styled Apartment in the heart of HK.- Wanchai,793,Apartment,3,HK,Wan Chai District,7,Unknown,,1,1125,Entire home/apt,1.0,1.0,23,138
40.74383,-74.0034,Clean and Cozy Room in Meatpacking District,120,Apartment,3,US,Chelsea,5,Unknown,,3,16,Private room,1.0,1.0,11,0
-33.79024,151.2868,Pine St room- 200 meters from the beach,100,Apartment,3,AU,Manly,5,Unknown,,6,1125,Private room,1.0,1.5,9,0
41.16058,-8.6056,Cozy Stay - Marquês 191 & Private Garden,85,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,20,22
-22.97885504951214,-43.18995048713185,Oceanfront Posto 5 Excellence,1660,Apartment,2,BR,Copacabana,5,Unknown,,5,90,Entire home/apt,3.0,3.5,23,1
22.53832,114.1237,温馨女生二人间,86,Condominium,3,CN,,5,Unknown,,1,1125,Shared room,1.0,1.0,11,3
40.7338,-74.00328,Cute studio apt in West Village,150,Apartment,3,US,Manhattan,5,Unknown,,7,1125,Entire home/apt,0.0,1.0,16,40
41.1545,-8.60315,Small house in Porto City Center,60,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,2.0,1.0,9,5
19.441,-155.88717,Cozy Jacaranda Room,74,Farm stay,3,US,Kailua/Kona,6,Unknown,,3,1125,Private room,1.0,1.0,23,90
40.82415,-73.92778,Skyline #1 view ny skyline,50,Apartment,3,US,The Bronx,5,Unknown,,2,1125,Private room,1.0,1.0,11,46
41.03661,28.97665,Greystone Apartment 2,353,Apartment,2,TR,Taksim,6,Unknown,,3,1125,Entire home/apt,1.0,1.0,32,57
40.73282,-74.00095,Beautiful Bright West Village Home on Gay Street,210,Apartment,3,US,West Village,6,Unknown,,2,40,Entire home/apt,1.0,1.0,31,83
-22.985936611499543,-43.19525670637708,Entre as praias de Ipanema e Copacabana (Posto 6),242,Apartment,2,BR,Ipanema,5,Unknown,,2,30,Entire home/apt,3.0,1.5,34,16
40.73292,-73.95987,Large 3bd 2 bath duplex in prime Greenpoint!,250,Apartment,3,US,Greenpoint,5,Unknown,,2,5,Entire home/apt,3.0,2.0,17,0
21.28486,-157.81679,Spacious renovated 2bdr.  Close to Waikiki.,149,Guesthouse,3,US,Diamond Head/Kapahulu/St. Louis Heights,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,13,35
-22.97875630104889,-43.236255768461426,Casa na Gávea,149,House,2,BR,Gávea,5,Unknown,,4,1125,Private room,1.0,1.0,13,1
21.28164,-157.82797,HEART OF WAIKIKI 1-bdrm w/ FREE PARKING!!,169,Condominium,3,US,Waikiki,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,36,35
22.4435,114.03646,地鐵站旁邊舒適清雅出差旅行學習短期工作均合適,330,Apartment,3,HK,,5,Unknown,,5,1125,Private room,1.0,1.0,22,9
22.28138,114.15171,"Bright, modern apartment in Central",722,Apartment,3,HK,Mid-Levels,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,27,6
22.279,114.17171,Cute Cozy Rooftop Apt. 2 BR. Wan Chai MTR,801,Apartment,3,HK,Wan Chai District,6,Unknown,,2,1125,Entire home/apt,2.0,1.0,19,100
45.5188,-73.58047,73. SPACIOUS 2 BEDROOMS IN A PERFECT LOCATION!,75,Apartment,3,CA,Le Plateau-Mont-Royal,6,Unknown,,1,1125,Entire home/apt,2.0,1.0,28,82
45.55405,-73.61762,Sweet little space fully Equipped in Villeray,30,Apartment,3,CA,Villeray-Saint-Michel-Parc-Extension,5,Unknown,,7,1125,Entire home/apt,2.0,1.0,20,17
41.38712,2.14478,PRIVATE ROOM WITH WIFI,18,Apartment,3,ES,L'Antiga Esquerra de l'Eixample,5,Unknown,,2,27,Private room,1.0,2.0,16,27
45.5447,-73.54141,"Perfect place to stay. Artistic, zen and cozy.",60,Apartment,3,CA,Hochelaga-Maisonneuve,5,Unknown,,2,1125,Private room,1.0,1.0,35,18
-33.8927,151.26191,Art deco apartment in Bondi,90,Apartment,3,AU,Bondi,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,10,1
41.15279,-8.60892,crowntown apartment 2b,30,Apartment,2,PT,,8,Unknown,,2,1125,Entire home/apt,0.0,1.0,31,184
41.39012,2.16365,The Central Place VI,242,Apartment,3,ES,Dreta de l'Eixample,5,Unknown,,3,300,Entire home/apt,3.0,2.0,21,12
-22.917714827319703,-43.18596306657469,Sinta-se em casa na Lapa | Quarto em apartamento,101,Apartment,2,BR,Santa Teresa,5,Unknown,,2,1125,Private room,1.0,1.0,17,0
40.7235,-73.97963,East Village 1BR Apt with all the amenities,200,Apartment,3,US,Manhattan,5,Unknown,,2,1124,Entire home/apt,1.0,1.0,32,3
41.14777,-8.61326,Porto Almada Story Apt Blue by Porto City Hosts,45,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,38,2
-22.929580623026727,-43.17530478765498,Large apt on Flamengo Beach - Apt Praia Flamengo,347,Apartment,2,BR,Flamengo,5,Unknown,,3,28,Entire home/apt,2.0,2.0,9,1
20.91356,-156.37856,Mike's House- Uilani Room,88,House,3,US,Paia,8,Unknown,,1,1125,Private room,1.0,1.5,21,159
41.03254,28.98571,Evimin bi odası,148,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Private room,1.0,1.0,1,0
41.38277,2.17632,Old District - Charming Apartment,50,Condominium,3,ES,El Gòtic,5,Unknown,,32,1125,Private room,1.0,1.0,7,0
40.77547,-73.98154,"Upper West 2BR, Met, Lincoln Center, Central Park",225,Apartment,3,US,Upper West Side,5,Unknown,,4,9,Entire home/apt,2.0,1.0,27,10
21.87576,-159.45774,"Charming Suite w/Modern Kitchen, WiFi, Flat Screen, Lanai–Kiahuna Plantation #2048",402,Condominium,3,US,Kauaʻi,5,Unknown,,1,21,Entire home/apt,1.0,1.0,20,1
40.70538,-73.91322,Newly Renovated Bedroom in Bushwick/Ridgewood,73,House,3,US,Queens,5,Unknown,,1,1125,Private room,3.0,1.0,13,0
41.048,29.00551,Beşiktaş'ta günlük haftalık kiralık oda,100,Apartment,2,TR,Beşiktaş,5,Unknown,,1,5,Private room,1.0,1.0,15,0
40.72866,-74.00095,Sunny 1bd - Near SOHO Washington SQ,226,Apartment,3,US,Manhattan,5,Unknown,,4,29,Entire home/apt,1.0,1.0,20,25
-22.967063649280618,-43.39128811764257,"3 bedrooms, luxury condominium",298,Apartment,2,BR,Barra da Tijuca,5,Unknown,,3,300,Entire home/apt,3.0,2.0,46,29
-33.89753,151.19855,"Private 1 bedroom apartment in Redfern, Sydney",129,Apartment,3,AU,Alexandria,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,23,30
40.81488,-73.94221,Large Room in Manhattan,85,Apartment,3,US,Harlem,5,Unknown,,1,6,Private room,1.0,1.0,29,3
41.14931,-8.61142,Porto Almada Story Apt Red by Porto City Hosts,50,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,49,1
41.37437,2.13318,HABITACION SINGLE en el  BARRIO DE SANTS-MONTJUIC,38,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,2,1125,Private room,1.0,1.0,50,49
45.53345,-73.61238,Studio Paisible - Petite Italie,301,Apartment,3,CA,Mile End,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,1,0
-33.86413,151.20686,Prime CBD 2 bedroom Apt 1 Min to Wynyard station,250,Apartment,3,AU,Central Business District,7,Unknown,,1,1125,Entire home/apt,2.0,1.0,39,102
45.50213,-73.55811,The New York Loft in Old Montreal,70,Loft,3,CA,Old Port,10,Unknown,,1,1125,Entire home/apt,0.0,1.0,39,261
-22.975842815321734,-43.190867685144376,Apartment em Copacabana,1201,Apartment,2,BR,Copacabana,5,Unknown,,1,1125,Entire home/apt,3.0,3.0,9,0
22.29456,114.27299,Master Bedroom in a High Rise Appartment,353,Apartment,3,HK,,5,Unknown,,3,50,Private room,1.0,1.0,21,7
-33.88645,151.20045,Lovely sydney CBD heart studio with a balcony,108,Apartment,3,AU,Chippendale,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,44,27
45.49135,-73.57634,Top Location Fully Equipped 1 BR downtown condo,85,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,13,3
-34.04533,151.15522,Rob's Beach Terrace,350,Townhouse,3,AU,Cronulla,6,Unknown,,2,1125,Entire home/apt,3.0,2.0,31,63
22.28652,114.14149,"Great 1 Bedroom Apt /Private Rooftop, Sai Ying Pun",714,Apartment,3,HK,Central & Western District,5,Unknown,,4,1125,Entire home/apt,1.0,1.0,30,14
41.16029,-8.59236,Charming House with private garden and barbecue,100,Townhouse,2,PT,,5,Unknown,,3,1125,Entire home/apt,3.0,2.5,23,15
40.68471,-73.95325,Beautiful Home Away From Home!,130,Apartment,3,US,Bedford-Stuyvesant,9,Unknown,,3,1125,Entire home/apt,2.0,1.0,16,219
22.30716,114.16634,1分鐘到高鐵西九龍站､地鐵柯士甸站､機場和港珠澳大橋巴士A22站    10分鐘到中港城碼頭､海港城,361,Apartment,3,HK,Yau Tsim Mong,10,Unknown,,1,1125,Private room,1.0,1.0,32,348
41.40151,2.1734,Sunny apartment in Sagrada Familia,98,Apartment,3,ES,Eixample,5,Unknown,,3,1124,Entire home/apt,1.0,1.0,36,35
22.28815,114.14881,Private Room with rooftop in  Sheung Wan,440,Apartment,3,HK,Central & Western District,5,Unknown,,3,20,Private room,1.0,1.0,10,16
-33.875280000000004,151.20524,Spacious 1br/1bath apartment in CBD with city view,200,Apartment,3,AU,Central Business District,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,23,6
40.73089,-74.00302,West Village townhouse private suite incl bath,139,House,3,US,Manhattan,8,Unknown,,1,14,Private room,1.0,1.0,24,189
41.3978,2.2045,Experience Local Living in Well-Connected Beach Retreat,50,Apartment,3,ES,El Poblenou,5,Unknown,,32,1125,Entire home/apt,2.0,1.0,52,7
45.54964,-73.5972,Appartement douillet d'un triplex montréalais.,58,Apartment,3,CA,Rosemont-La Petite-Patrie,5,Unknown,,3,18,Entire home/apt,1.0,1.0,21,6
19.58194,-154.97853,Quiet and Serene  - Perfect for Relaxation,74,Guesthouse,3,US,Island of Hawaiʻi,8,Unknown,,1,1125,Entire home/apt,1.0,1.0,24,196
-33.86836,151.20372,★ Bright Sydney CBD Studio Apt With Seaview 108B★,161,Serviced apartment,3,AU,Central Business District,7,Unknown,,1,99,Entire home/apt,0.0,1.0,25,132
-33.79748,151.28481,Manly Apartment 100m from Wharf,203,Apartment,3,AU,Manly,8,Unknown,,1,1125,Entire home/apt,2.0,1.0,21,171
40.71084,-73.94861,Quiet Williamsburg apartment,99,Apartment,3,US,Brooklyn,8,Unknown,,2,365,Entire home/apt,1.0,1.0,19,183
41.02619,-8.634,Luxury 4 Seasons Lodge,47,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,21,6
45.48879,-73.58387,Sunny cactus oasis in the middle of downtown.,125,Loft,3,CA,Downtown Montreal,5,Unknown,,3,18,Entire home/apt,1.0,1.0,19,0
22.29117,114.20205,"Affordable, comfy and tidy room",251,Apartment,3,HK,Eastern District,5,Unknown,,1,1125,Private room,1.0,1.0,11,1
21.31488,-158.01538,Resort style living,39,House,3,US,Oʻahu,5,Unknown,,15,1125,Private room,1.0,1.5,42,7
-33.91258,151.17758,Self contained studio cabin (last minute standby),100,Cabin,3,AU,St Peters,6,Unknown,,1,1125,Entire home/apt,1.0,1.0,23,70
-22.973252153929337,-43.18578145837536,LUX RIO 15 - Beachfront families and friends,701,Apartment,2,BR,Copacabana,5,Unknown,,3,1125,Entire home/apt,3.0,3.0,19,3
41.16769,-8.63539,Apart. À Francos PurpleRoom - BG Apartments,40,Apartment,2,PT,,5,Unknown,,2,30,Entire home/apt,1.0,1.0,25,31
-33.85557,151.18048,Comfortable cottage near all Balmain's attractions,119,House,3,AU,Balmain/Birchgrove,5,Unknown,,3,31,Entire home/apt,1.0,1.0,32,12
-33.82625,151.07919,Sunny cozy apartment in Sydney,50,Apartment,3,AU,Rhodes,5,Unknown,,2,1125,Private room,1.0,1.0,21,1
45.45558,-73.65647,"Upper part of a house,1500sf,3bd2bth, split level",189,Condominium,3,CA,Montréal-Ouest,5,Unknown,,2,1095,Entire home/apt,3.0,2.0,50,2
41.04185,-8.6467,Granja Beach - Apartment,65,Apartment,2,PT,,5,Unknown,,3,30,Entire home/apt,2.0,3.0,30,19
22.27557,114.17391,1BR in Wan Chai,495,Apartment,3,HK,Wan Chai,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,14,0
22.28435,114.1486,Duplex Penthouse with Unique Rooftop Deck,2496,Apartment,3,HK,Central & Western District,5,Unknown,,3,60,Entire home/apt,1.0,1.0,23,12
41.03801,28.98113,superiur clean room city center,316,Apartment,2,TR,Taksim,5,Unknown,,3,1125,Private room,1.0,1.0,11,1
45.49617,-73.57454,Comfy & Spacious 3BR- Perfect location-Downtown,169,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,114,Entire home/apt,3.0,2.0,33,31
21.28676,-157.84062,"Ocean View Condo with Lanai, end unit for privacy.",125,Apartment,3,US,Honolulu,5,Unknown,,30,365,Entire home/apt,2.0,1.5,47,7
21.27904,-157.82323,"Aloha! Private cozy bedroom, walk to the beach!!",58,Apartment,3,US,Oʻahu,7,Unknown,,2,1124,Private room,1.0,1.0,58,125
-22.92230068103729,-43.21846371641134,Home sweet home.,500,Apartment,2,BR,Tijuca,5,Unknown,,4,7,Entire home/apt,2.0,2.0,17,0
41.15461,-8.59873,Authentic Oporto,50,Apartment,2,PT,,7,Unknown,,3,1125,Entire home/apt,2.0,1.0,46,109
-33.87589,151.25774,Sunny and bright 2 bedrooms + Free Private Parking,146,Apartment,3,AU,Bellevue Hill,6,Unknown,,2,30,Entire home/apt,2.0,1.0,16,61
40.7189,-73.99177,Beautiful/Spacious 1 Bedroom in LES,120,Apartment,3,US,Lower East Side,8,Unknown,,4,1125,Entire home/apt,1.0,1.0,23,169
-33.59329,151.30139,"Sandstone Cottage, Great Mackerel Beach",500,House,3,AU,,6,Unknown,,2,365,Entire home/apt,3.0,2.0,10,60
-22.984243488941594,-43.22343545489181,Luxury two rooms in Leblon,310,Apartment,2,BR,Leblon,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,20,32
41.39578,2.14992,Отдых в престижной зоне Барселоны 3,30,Apartment,3,ES,Sarrià-Sant Gervasi,5,Unknown,,5,1125,Private room,1.0,1.0,20,2
-33.89609,151.21552,"Great location with pool, gym and sauna!",51,Apartment,3,AU,Redfern,5,Unknown,,2,30,Private room,1.0,2.0,12,2
45.46637,-73.56827,Stylish urban loft in Verdun,85,Apartment,3,CA,Verdun,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,14,25
22.3062,114.1696,Temple Street Private Double 606,298,Boutique hotel,3,HK,Yau Tsim Mong,5,Unknown,,1,1125,Private room,1.0,1.0,23,19
-33.99202,151.13183,Modern room near the beach.Amazing location!,70,Apartment,3,AU,Sans Souci,5,Unknown,,30,32,Private room,,1.0,17,0
45.53554,-73.57471,Beautiful Apartment with terrace Plateau Mt Royal,85,Apartment,3,CA,Le Plateau,5,Unknown,,4,4,Entire home/apt,1.0,1.0,31,4
22.21678,-159.48597,2 Bdrm Condo at Makai Club Cottages,350,Resort,3,US,Kauaʻi,5,Unknown,,6,14,Private room,2.0,2.0,35,0
22.27967,114.1827,時代廣場和銅鑼灣地鐵站樓上 Above Causeway Bay MTR/Times Square,502,Apartment,3,HK,Wan Chai District,6,Unknown,,1,1125,Private room,1.0,1.0,53,82
22.29665,114.27374,Cozy private room with amazing view,314,Apartment,3,HK,,5,Unknown,,6,1125,Private room,1.0,1.0,19,11
-34.08139,151.1452,The Simple Life Beach House,280,House,3,AU,Cronulla,5,Unknown,,3,30,Entire home/apt,2.0,1.0,38,28
45.53572,-73.58701,Appart 2 ch.  - Plateau Mont Royal,60,Apartment,3,CA,Le Plateau-Mont-Royal,7,Unknown,,3,1125,Entire home/apt,2.0,1.0,27,132
22.28166,114.15288,Unique 3-storey apartment in Soho Heritage Bldg,801,Apartment,3,HK,Central & Western District,5,Unknown,,5,1125,Entire home/apt,1.0,1.0,10,25
41.03276,28.98169,A Boutique Hotel with Style in Istanbul’s HistPera,554,Bed and breakfast,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,18,0
-33.88413,151.21187,"Cosy, calm room minutes from CBD",60,House,3,AU,Surry Hills,5,Unknown,,1,1125,Private room,1.0,1.5,15,1
45.59306,-73.55593,Beau loft pour beau séjours,250,Loft,3,CA,Mercier-Hochelaga-Maisonneuve,5,Unknown,,1,6,Entire home/apt,3.0,1.0,18,0
22.28824,114.14695,Cosy bedroom in Sheung Wan,314,Apartment,3,HK,Sheung Wan,5,Unknown,,1,1125,Private room,1.0,2.0,13,2
21.44059,-157.83791,2 private bedrooms and bath in charming house,69,House,3,US,Windward Side,6,Unknown,,3,1125,Private room,2.0,1.0,19,62
22.28243,114.12801,Convenient//Comfortable - Experience Kennedy Town!,589,Apartment,3,HK,Central & Western District,5,Unknown,,3,100,Entire home/apt,0.0,1.0,17,2
-33.88356,151.26394,Double bedroom with own lounge area & bathroom,109,House,3,AU,Bellevue Hill,5,Unknown,,3,100,Private room,1.0,1.0,17,19
-22.976176504117603,-43.19098126398924,Quarto individual,101,Apartment,2,BR,Copacabana,5,Unknown,,2,1125,Private room,3.0,2.0,45,2
-33.88863,151.27104,Bright Bondi Beach Pad,70,Apartment,3,AU,Bondi Beach,5,Unknown,,7,1125,Entire home/apt,1.0,2.0,17,3
40.87374,29.13014,Çicekliyalı butik otel,100,Nature lodge,2,TR,,5,Unknown,,1,90,Private room,1.0,1.5,21,1
-33.85209,151.17802,Beauty in Birchgrove,185,House,3,AU,Balmain/Birchgrove,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,23,21
19.43352,-154.91389,Tree top room with ocean views,92,Cabin,3,US,Island of Hawaiʻi,5,Unknown,,1,1125,Private room,1.0,1.0,8,5
40.74512,-73.99179,MASSIVE ROOM IN HEART OF NYC!!! (CHELSEA/FLATIRON),200,Apartment,3,US,Manhattan,5,Unknown,,1,1125,Private room,1.0,2.0,15,8
41.01694,29.06929,Lovely Gardened House 10 minutes walking to metro,264,Apartment,2,TR,Üsküdar,6,Unknown,,4,1125,Entire home/apt,2.0,1.0,44,74
-33.86357,151.28165,Vaucluse hideaway,61,Apartment,3,AU,Vaucluse/Watsons Bay,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,18,1
-33.90539,151.25894,Bright Bronte beach apartment,85,Apartment,3,AU,Bronte,5,Unknown,,2,28,Private room,1.0,1.0,29,10
45.52563,-73.57912,Les portes jaunes,229,House,3,CA,Le Plateau-Mont-Royal,5,Unknown,,3,1125,Entire home/apt,3.0,1.5,21,11
20.68934,-156.43514,Wander to the Beach from a Cozy Wailea Condo,174,Apartment,3,US,Maui,5,Unknown,,7,1124,Entire home/apt,0.0,1.0,32,9
45.49466,-73.58189,Delicious Apart (heart of downtown)/1 Free Parking,50,Apartment,3,CA,Downtown Montreal,8,Unknown,,1,1125,Entire home/apt,0.0,1.0,25,176
41.39611,2.16745,Modernist apartment principal,268,Apartment,3,ES,Eixample,5,Unknown,,5,333333,Entire home/apt,6.0,2.0,9,1
40.66477,-73.99516,Statue of Liberty views & subway on corner!,79,Apartment,3,US,Brooklyn,5,Unknown,,2,6,Entire home/apt,1.0,1.0,24,29
-33.88521,151.27372,"Brilliant, bright, cozy room, minutes to the beach",71,Apartment,3,AU,North Bondi,5,Unknown,,5,1125,Private room,1.0,1.0,10,1
22.22382,-159.49025,Pali Ke Kua 144,215,Condominium,3,US,Kauaʻi,5,Unknown,,3,90,Entire home/apt,2.0,2.0,14,4
20.94855,-156.68821,"Sophisticated, waterfront living w/ resort pool, hot tub, & beach access",692,Condominium,3,US,Maui,5,Unknown,,2,180,Entire home/apt,3.0,2.0,30,9
41.37552,-8.66405,"Apartment Rua do Monte, Bagunte On the Camino",50,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,17,40
-33.90579,151.23572,**Brand New**Luxe Centennial Parkside Retreat**,159,Apartment,3,AU,Randwick,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,26,48
19.42714,-155.2315,"Hale Ohia Cottages, Dillingham Suite",179,Bed and breakfast,3,US,Island of Hawaiʻi,5,Unknown,,1,1125,Private room,1.0,1.0,21,2
21.45516,-158.20228,Ocean front in Makaha,69,Condominium,3,US,Waianae Coast,5,Unknown,,28,330,Entire home/apt,1.0,1.0,33,27
41.40323,2.16932,Double Bed in the very middle of Barcelona,40,Apartment,3,ES,Gràcia,5,Unknown,,1,5,Private room,1.0,1.0,10,18
41.01867,28.60004,TÜYAP 8 pers 2+1,422,Apartment,2,TR,,5,Unknown,,2,30,Entire home/apt,3.0,1.0,64,0
41.03037,28.97487,Great Location in Asmali Mescit,348,Apartment,2,TR,Beyoglu,5,Unknown,,4,1125,Entire home/apt,1.0,1.5,12,8
-33.75039,151.17179,Private Family Retreat with Spa & Pool,249,House,3,AU,,5,Unknown,,3,9,Entire home/apt,4.0,2.0,65,6
22.28427,114.15234,"Soho Luxury Apt, All New Renos *3A",659,Apartment,3,HK,Central & Western District,5,Unknown,,60,1125,Entire home/apt,0.0,1.0,10,0
40.72556,-73.94368,"Cute one bedroom apt. in Greenpoint, Brooklyn.",59,Apartment,3,US,Greenpoint,6,Unknown,,3,61,Private room,1.0,1.0,24,53
21.33344,-157.85729,Newly Built Detached Apartment.,120,Guesthouse,3,US,Honolulu,6,Unknown,,3,1125,Entire home/apt,1.0,1.0,46,85
41.3926,2.1801,Arc del Triomf - Big double room in authentic flat,19,Apartment,3,ES,el Fort Pienc,5,Unknown,,1,7,Private room,1.0,1.0,21,46
41.41484,2.18146,PRIVATE ROOFTOP WITH VIEWS,55,Condominium,3,ES,El Camp de l'Arpa del Clot,5,Unknown,,31,1125,Entire home/apt,1.0,1.0,14,0
22.30852,114.16681,"Single Rm@Inn Square, Jordan, TST#13",236,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,28,1125,Entire home/apt,0.0,1.0,16,9
-33.894800000000004,151.21617,"Great room, with balcony and private bathroom.",70,Apartment,3,AU,Redfern,5,Unknown,,2,5,Private room,1.0,1.0,16,4
19.5645,-154.96857,Lehua Lanai,100,House,3,US,Island of Hawaiʻi,6,Unknown,,2,10,Entire home/apt,2.0,1.0,22,51
40.84906,-73.85418,Large Studio New York-Bronx comfortable,70,Condominium,3,US,Morris Park,5,Unknown,,3,1125,Private room,1.0,1.0,21,11
45.57756,-73.54099,Bachelor for a perfect time in Montréal,60,Apartment,3,CA,Mercier-Hochelaga-Maisonneuve,6,Unknown,,2,7,Entire home/apt,0.0,1.0,26,87
-33.89235,151.19911,Fab luxury apartment  - The Watertower,100,Loft,3,AU,Redfern,5,Unknown,,7,14,Private room,1.0,1.0,25,0
45.65311,-73.56126,1 bed,1746,House,3,CA,Rivière-des-Prairies-Pointe-aux-Trembles,5,Unknown,,1,1125,Private room,1.0,1.0,2,2
-22.965127230450914,-43.177387273692474,Lindo apartamento em Copacabana bem localizado,149,Apartment,2,BR,Copacabana,5,Unknown,,4,1125,Entire home/apt,2.0,1.0,47,45
20.93499,-156.69191,Beautiful Maui Condo By The Beach,140,Apartment,3,US,Kaanapali,5,Unknown,,7,30,Entire home/apt,0.0,1.0,19,4
21.87561,-159.45807,"Open Style Suite w/Island Touches, WiFi, Full Kitchen, Lanai–Kiahuna Plantation #2334",436,Condominium,3,US,Kauaʻi,5,Unknown,,1,21,Entire home/apt,1.0,1.0,19,1
-33.78763,151.12489,"Spacious Master Room M with ensuite,AC, study desk",63,Villa,3,AU,,5,Unknown,,1,1125,Private room,1.0,1.0,26,46
22.27669,114.17789,"Newly Renovated  apartment in Wan Chai, Hong Kong",699,Apartment,3,HK,Wan Chai,7,Unknown,,1,28,Entire home/apt,2.0,2.0,23,126
40.75263,-73.98128,Nice Private Room: GREAT Location!,85,Apartment,3,US,Midtown,5,Unknown,,2,1125,Private room,1.0,1.0,16,48
21.26924,-157.80832,DIAMOND ON DIAMOND HEAD,120,Apartment,3,US,Diamond Head/Kapahulu/St. Louis Heights,5,Unknown,,1,90,Entire home/apt,1.0,1.0,38,10
-33.8906,151.28557,Bondi Beach Pad,350,Apartment,3,AU,North Bondi,5,Unknown,,3,1125,Entire home/apt,2.0,1.0,40,2
40.73109,-73.98234,Best Location + Private Roof Deck,85,Apartment,3,US,East Village,8,Unknown,,1,1125,Private room,1.0,1.0,19,180
41.02618,28.97227,Near The Galata Tower,142,House,2,TR,Karaköy,5,Unknown,,2,7,Entire home/apt,2.0,2.0,18,0
45.51421,-73.55421,Charming apartment old Montréal/ Village,79,Apartment,3,CA,Downtown Montreal,5,Unknown,,6,28,Entire home/apt,1.0,1.0,15,3
40.68361,-73.98671,Spacious and Bright Brooklyn Two Bedroom Apartment,185,Apartment,3,US,Brooklyn,5,Unknown,,28,1125,Entire home/apt,2.0,1.0,24,8
-22.92651347983792,-43.25762887864307,Quarto em casa de família fitness,149,House,2,BR,Grajaú,5,Unknown,,1,1125,Private room,1.0,2.0,10,0
41.379,2.15199,Habitación Gayfriendly l'Eixample,60,Apartment,3,ES,La Nova Esquerra de l'Eixample,5,Unknown,,1,1125,Private room,1.0,1.0,13,0
-22.92034085089729,-43.186237638042314,Apartamento de 30m2 no coração de Santa Teresa,149,Loft,2,BR,Santa Teresa,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,16,10
